Date,Open,High,Low,Close,Adj Close,Volume
2022-06-14,115.550003,117.320000,113.220001,114.059998,110.369499,13357900
2022-06-15,115.620003,116.949997,113.169998,115.410004,111.675827,14083500
2022-06-16,113.860001,114.260002,111.870003,113.430000,109.759888,16724900
2022-06-17,113.540001,114.629997,112.160004,113.029999,109.372826,30919900
2022-06-21,115.870003,117.029999,115.040001,115.830002,112.082230,11680500
2022-06-22,114.879997,116.199997,114.389999,115.180000,111.453262,9842700
2022-06-23,115.010002,115.180000,111.480003,113.919998,110.234032,11851500
2022-06-24,113.230003,117.820000,112.830002,117.320000,113.524025,14841100
2022-06-27,118.059998,118.500000,115.639999,116.379997,112.614441,11280500
2022-06-28,117.669998,119.290001,115.599998,115.820000,112.072556,11590900
2022-06-29,116.000000,116.820000,114.730003,115.300003,111.569382,9338400
2022-06-30,113.169998,114.080002,110.930000,112.610001,108.966423,15172600
2022-07-01,112.650002,114.419998,111.160004,114.050003,110.359825,10573600
2022-07-05,110.769997,112.709999,109.300003,112.620003,109.940063,12514200
2022-07-06,111.730003,112.989998,110.790001,111.889999,109.227425,10656200
2022-07-07,113.500000,114.900002,113.400002,114.720001,111.990089,10347400
2022-07-08,115.160004,115.650002,113.610001,114.360001,111.638657,8807800
2022-07-11,113.550003,114.230003,112.220001,112.860001,110.174347,7939500
2022-07-12,112.580002,115.180000,112.260002,112.970001,110.281723,11250900
2022-07-13,111.750000,112.480003,110.379997,111.910004,109.246956,12979900
2022-07-14,107.989998,108.230003,106.059998,108.000000,105.430000,26204800
2022-07-15,109.160004,113.879997,107.669998,112.949997,110.262207,18863900
2022-07-18,114.769997,115.839996,111.290001,111.790001,109.129814,13977900
2022-07-19,113.129997,114.940002,112.669998,114.559998,111.833893,11862300
2022-07-20,114.099998,114.739998,113.480003,114.540001,111.814369,11667500
2022-07-21,114.440002,115.529999,113.370003,115.320000,112.575813,11595900
2022-07-22,115.239998,116.250000,113.669998,114.760002,112.029137,7645500
2022-07-25,115.839996,116.459999,114.769997,115.220001,112.478188,9394000
2022-07-26,114.580002,115.580002,113.029999,113.419998,110.721016,10675100
2022-07-27,114.010002,115.739998,113.300003,115.239998,112.497704,9337400
2022-07-28,115.250000,115.980003,113.529999,114.809998,112.077942,10384800
2022-07-29,115.589996,116.500000,114.790001,115.360001,112.614853,12944500
2022-08-01,114.500000,115.110001,113.070000,114.209999,111.492226,14740400
2022-08-02,113.919998,114.400002,112.269997,112.430000,109.754570,14942900
2022-08-03,113.449997,114.099998,111.709999,113.610001,110.906494,14394500
2022-08-04,112.849998,113.320000,111.019997,112.360001,109.686241,18033900
2022-08-05,112.529999,116.190002,112.050003,115.760002,113.005341,14174600
2022-08-08,116.250000,116.699997,114.180000,114.349998,111.628883,10332500
2022-08-09,114.750000,115.989998,114.370003,115.379997,112.634377,10233800
2022-08-10,117.959999,119.370003,117.500000,118.389999,115.572746,12847300
2022-08-11,119.900002,121.199997,119.309998,120.139999,117.281105,11684900
2022-08-12,120.669998,122.250000,119.440002,122.129997,119.223755,9906700
2022-08-15,121.139999,122.720001,120.599998,122.459999,119.545898,8456200
2022-08-16,122.290001,124.239998,121.870003,123.629997,120.688057,9555000
2022-08-17,122.300003,123.160004,121.690002,122.589996,119.672806,8149300
2022-08-18,122.239998,122.470001,120.550003,121.639999,118.745415,9531800
2022-08-19,120.620003,120.989998,118.110001,118.629997,115.807037,13464500
2022-08-22,116.750000,117.160004,115.500000,116.669998,113.893677,8967600
2022-08-23,116.690002,117.290001,115.379997,115.519997,112.771049,7607000
2022-08-24,115.290001,116.410004,114.449997,115.800003,113.044388,9771300
2022-08-25,116.160004,118.739998,115.680000,118.550003,115.728943,10758900
2022-08-26,119.459999,119.989998,114.599998,114.669998,111.941269,11276200
2022-08-29,114.000000,114.860001,113.459999,114.389999,111.667931,8117300
2022-08-30,115.000000,115.580002,113.360001,114.410004,111.687469,10745400
2022-08-31,114.480003,115.029999,113.339996,113.730003,111.023651,10738300
2022-09-01,113.290001,114.629997,111.910004,114.510002,111.785088,9979800
2022-09-02,115.870003,117.449997,113.190002,113.709999,111.004120,10666600
2022-09-06,114.330002,114.750000,112.070000,113.739998,111.033401,9751900
2022-09-07,113.129997,116.110001,112.760002,115.900002,113.142006,10647900
2022-09-08,115.279999,118.790001,114.629997,118.599998,115.777756,11435000
2022-09-09,119.139999,120.050003,118.669998,119.169998,116.334183,9299700
2022-09-12,120.620003,121.550003,119.790001,120.580002,117.710640,8614600
2022-09-13,118.070000,118.919998,115.779999,116.389999,113.620346,12904600
2022-09-14,116.699997,117.839996,114.879997,116.120003,113.356773,9345700
2022-09-15,116.120003,119.379997,115.760002,117.870003,115.065132,10821400
2022-09-16,117.389999,117.400002,115.370003,117.080002,114.293922,14844100
2022-09-19,116.000000,118.730003,115.510002,118.160004,115.348228,8201300
2022-09-20,117.410004,117.690002,114.639999,115.830002,113.073669,9619000
2022-09-21,116.540001,116.599998,112.419998,112.489998,109.813148,12606300
2022-09-22,113.379997,113.599998,111.070000,111.209999,108.563614,11684500
2022-09-23,110.050003,110.339996,107.160004,109.139999,106.542870,18138600
2022-09-26,108.000000,109.610001,106.059998,106.790001,104.248795,15753600
2022-09-27,107.750000,108.169998,104.650002,105.849998,103.331154,12793600
2022-09-28,105.949997,108.730003,105.639999,107.989998,105.420227,12762600
2022-09-29,106.949997,107.279999,104.400002,106.160004,103.633781,12713900
2022-09-30,106.059998,107.620003,104.400002,104.500000,102.013275,15973400
2022-10-03,105.620003,108.360001,104.459999,107.730003,105.166428,12248100
2022-10-04,110.610001,112.989998,109.860001,112.769997,110.086479,16013600
2022-10-05,109.750000,110.949997,108.830002,110.389999,108.727280,10943500
2022-10-06,109.459999,110.190002,107.940002,108.139999,106.511162,11521400
2022-10-07,107.519997,107.709999,105.269997,105.980003,104.383705,11681100
2022-10-10,106.730003,107.309998,104.519997,104.989998,103.408607,8931700
2022-10-11,104.370003,104.540001,101.849998,101.959999,100.424255,12739700
2022-10-12,101.800003,104.730003,101.279999,103.610001,102.049400,13181000
2022-10-13,101.980003,109.900002,101.760002,109.370003,107.722641,22398700
2022-10-14,111.959999,115.239998,110.720001,111.190002,109.515228,33387100
2022-10-17,115.410004,117.010002,114.320000,115.860001,114.114891,22276300
2022-10-18,119.660004,120.139999,116.959999,118.839996,117.049995,21539700
