Date,Open,High,Low,Close,Adj Close,Volume
2022-06-14,97.410004,98.669998,95.269997,96.099998,92.888191,31264000
2022-06-15,95.989998,96.570000,93.269997,94.889999,91.718636,29620800
2022-06-16,92.410004,93.129997,90.279999,91.389999,88.335609,35696700
2022-06-17,90.959999,91.349998,85.660004,86.120003,83.241745,64610200
2022-06-21,88.580002,92.529999,88.519997,91.480003,88.422607,35951500
2022-06-22,87.540001,89.760002,87.529999,87.860001,84.923584,29727200
2022-06-23,88.660004,89.050003,83.519997,85.209999,82.362160,35757200
2022-06-24,86.949997,88.400002,85.809998,86.900002,83.995674,26639000
2022-06-27,87.809998,90.040001,87.669998,89.029999,86.054489,25478700
2022-06-28,91.120003,93.239998,90.349998,91.500000,88.441933,33096900
2022-06-29,92.980003,93.199997,87.760002,88.120003,85.174904,25400900
2022-06-30,86.139999,87.599998,84.669998,85.639999,82.777786,39948100
2022-07-01,86.739998,87.879997,84.709999,87.550003,84.623947,26327900
2022-07-05,86.339996,86.699997,83.010002,84.809998,81.975525,34591100
2022-07-06,83.760002,85.230003,81.010002,83.279999,80.496658,33375700
2022-07-07,85.379997,86.760002,85.300003,85.940002,83.067764,23817400
2022-07-08,86.949997,87.300003,84.930000,86.080002,83.203087,17673800
2022-07-11,85.169998,86.120003,84.360001,85.639999,82.777786,15603800
2022-07-12,83.779999,85.050003,82.860001,84.500000,81.675888,21013000
2022-07-13,83.379997,86.309998,83.300003,84.839996,82.004517,19928600
2022-07-14,81.849998,83.309998,80.690002,83.139999,80.361343,26343000
2022-07-15,84.800003,84.879997,82.900002,84.540001,81.714546,17243700
2022-07-18,86.580002,87.940002,85.750000,86.099998,83.222412,19395800
2022-07-19,86.419998,88.519997,86.250000,88.269997,85.319885,18248900
2022-07-20,87.580002,89.650002,87.250000,89.239998,86.257462,16584400
2022-07-21,86.930000,87.800003,85.209999,87.750000,84.817268,21375700
2022-07-22,87.550003,88.470001,86.629997,87.080002,84.169655,15479500
2022-07-25,88.160004,90.129997,87.419998,89.980003,86.972740,17536400
2022-07-26,91.129997,91.279999,89.000000,89.629997,86.634430,15141200
2022-07-27,90.279999,92.000000,89.400002,91.570000,88.509605,18047000
2022-07-28,92.180000,93.250000,91.010002,92.639999,89.543839,20353100
2022-07-29,94.449997,97.519997,94.099998,96.930000,93.690453,29825800
2022-08-01,94.790001,95.349998,93.230003,94.480003,91.322350,20793200
2022-08-02,94.690002,95.199997,93.820000,94.070000,90.926041,16722500
2022-08-03,94.419998,94.419998,90.790001,91.019997,87.977974,23580800
2022-08-04,90.309998,90.339996,86.430000,87.190002,84.275986,31821500
2022-08-05,86.360001,89.690002,86.279999,88.449997,85.493858,17408000
2022-08-08,88.610001,89.599998,88.220001,88.949997,85.977158,14458500
2022-08-09,90.050003,91.610001,89.949997,90.589996,87.562347,19083400
2022-08-10,90.680000,91.790001,89.190002,91.449997,88.393608,18302000
2022-08-11,91.839996,94.300003,91.440002,93.190002,90.950653,18797900
2022-08-12,92.480003,94.019997,92.110001,94.000000,91.741180,15058200
2022-08-15,90.529999,92.730003,89.660004,92.320000,90.101547,20755200
2022-08-16,92.029999,92.889999,91.290001,91.459999,89.262222,14038200
2022-08-17,91.269997,93.209999,90.919998,92.199997,89.984436,13678000
2022-08-18,93.150002,95.309998,93.089996,94.379997,92.112045,17770400
2022-08-19,94.160004,95.199997,93.800003,94.080002,91.819267,16128600
2022-08-22,93.419998,94.489998,91.860001,94.010002,91.750938,16019900
2022-08-23,95.550003,98.410004,95.449997,98.000000,95.645065,23764700
2022-08-24,98.010002,98.970001,97.360001,98.580002,96.211128,17050300
2022-08-25,98.919998,99.860001,98.099998,99.089996,96.708870,15305700
2022-08-26,98.769997,99.910004,97.419998,97.870003,95.518188,15531400
2022-08-29,98.180000,101.559998,98.139999,100.120003,97.714119,23059200
2022-08-30,98.360001,98.620003,95.820000,96.309998,93.995667,17086800
2022-08-31,94.029999,96.839996,93.589996,95.589996,93.292976,18340900
2022-09-01,94.419998,95.070000,92.290001,93.870003,91.614311,16423000
2022-09-02,96.349998,96.790001,95.110001,95.589996,93.292976,18206800
2022-09-06,96.160004,96.589996,94.510002,94.949997,92.668350,19201500
2022-09-07,93.190002,94.589996,92.300003,94.139999,91.877815,16274700
2022-09-08,94.660004,95.419998,93.720001,94.910004,92.629318,18759200
2022-09-09,96.519997,97.000000,95.320000,96.500000,94.181107,17158000
2022-09-12,97.650002,99.190002,96.879997,97.610001,95.264435,16118900
2022-09-13,96.610001,97.779999,94.910004,95.330002,93.039223,18229100
2022-09-14,96.190002,98.559998,96.150002,97.669998,95.322990,22655700
2022-09-15,96.220001,96.540001,94.050003,94.830002,92.551239,21092300
2022-09-16,95.070000,95.339996,92.000000,93.209999,90.970169,37874700
2022-09-19,91.010002,93.489998,91.000000,93.199997,90.960403,15342100
2022-09-20,92.730003,92.930000,91.639999,92.440002,90.218674,14712500
2022-09-21,93.570000,93.879997,90.870003,90.949997,88.764481,17332400
2022-09-22,92.199997,92.660004,90.519997,90.570000,88.393608,16139400
2022-09-23,87.500000,87.500000,84.849998,85.750000,83.689430,27738800
2022-09-26,84.900002,86.220001,83.889999,83.980003,81.961960,22043400
2022-09-27,85.610001,86.959999,84.809998,85.739998,83.679672,17307300
2022-09-28,86.120003,89.300003,85.919998,88.860001,86.724701,19543300
2022-09-29,88.180000,89.360001,87.129997,88.680000,86.549026,17896000
2022-09-30,88.169998,89.040001,87.309998,87.309998,85.211945,21357600
2022-10-03,90.040001,92.360001,89.720001,91.919998,89.711166,23881300
2022-10-04,93.239998,95.360001,92.709999,95.269997,92.980667,22133700
2022-10-05,95.750000,99.989998,95.660004,99.120003,96.738152,34857700
2022-10-06,98.470001,102.180000,98.330002,102.059998,99.607491,29124700
2022-10-07,102.190002,103.320000,100.180000,101.029999,98.602249,24507600
2022-10-10,101.489998,102.029999,98.720001,98.839996,96.464874,16786100
2022-10-11,97.220001,99.760002,96.750000,98.000000,95.645065,17804100
2022-10-12,97.500000,98.910004,97.230003,98.430000,96.064735,12635800
2022-10-13,97.550003,102.449997,97.400002,101.870003,99.422066,22019100
2022-10-14,101.120003,102.239998,99.040001,99.190002,96.806465,15222000
2022-10-17,101.070000,101.970001,100.500000,100.620003,98.202110,14283200
2022-10-18,101.540001,102.349998,99.230003,100.800003,98.377785,14065400
2022-10-19,101.250000,103.989998,101.230003,103.790001,101.295929,20921700
2022-10-20,104.320000,105.000000,103.410004,103.930000,101.432571,17649000
2022-10-21,104.449997,106.400002,103.910004,105.860001,103.316193,22814100
2022-10-24,105.660004,107.680000,105.120003,106.599998,104.038399,17024200
2022-10-25,106.410004,107.330002,105.070000,105.879997,103.335701,15719800
2022-10-26,106.260002,107.830002,106.000000,107.139999,104.565430,17383800
2022-10-27,108.410004,109.580002,107.419998,107.550003,104.965576,18214000
2022-10-28,109.459999,111.209999,108.120003,110.699997,108.039886,28169400
2022-10-31,109.500000,112.910004,109.440002,110.809998,108.147232,26401800
2022-11-01,112.370003,112.570000,110.650002,111.910004,109.220810,22213100
2022-11-02,111.580002,112.099998,109.309998,109.610001,106.976074,20654200
2022-11-03,108.580002,111.820000,108.309998,111.099998,108.430275,17103700
2022-11-04,113.000000,113.500000,110.800003,112.309998,109.611191,17541500
2022-11-07,112.410004,113.989998,112.129997,113.639999,110.909233,16008000
2022-11-08,113.480003,114.660004,112.599998,114.000000,111.260582,14661000
2022-11-09,113.099998,113.279999,108.570000,108.900002,106.283134,19522800
2022-11-10,110.190002,110.699997,107.570000,110.500000,107.844696,20146700
2022-11-11,112.580002,114.500000,112.489998,113.949997,111.211792,20518900
2022-11-14,112.629997,114.639999,112.489998,113.370003,111.536446,20858300
2022-11-15,113.800003,114.529999,112.870003,114.129997,112.284157,19373800
2022-11-16,113.440002,114.260002,111.860001,112.910004,111.083893,13591000
2022-11-17,111.290001,113.199997,110.750000,113.059998,111.231461,12425900
2022-11-18,110.900002,112.480003,109.610001,112.080002,110.267311,15415000
2022-11-21,109.989998,111.199997,107.480003,110.970001,109.175270,20973000
2022-11-22,112.209999,114.470001,111.430000,114.180000,112.333344,17719100
2022-11-23,112.320000,113.949997,112.099998,113.610001,111.772568,11546700
