Date,Open,High,Low,Close,Adj Close,Volume
2022-06-14,169.750000,172.059998,164.279999,167.539993,167.539993,11555300
2022-06-15,169.259995,183.850006,168.529999,180.110001,180.110001,12396000
2022-06-16,174.000000,176.270004,171.559998,173.350006,173.350006,8201300
2022-06-17,173.630005,179.649994,173.339996,175.509995,175.509995,12133400
2022-06-21,177.600006,178.619995,169.800003,170.910004,170.910004,12177600
2022-06-22,170.750000,182.820007,170.199997,178.889999,178.889999,11992400
2022-06-23,180.500000,182.759995,175.869995,181.710007,181.710007,9538200
2022-06-24,183.500000,191.190002,181.839996,190.850006,190.850006,12424000
2022-06-27,191.770004,191.779999,182.389999,189.139999,189.139999,8363900
2022-06-28,189.199997,192.199997,179.369995,179.600006,179.600006,7185400
2022-06-29,179.550003,180.669998,175.100006,178.360001,178.360001,5766800
2022-06-30,177.070007,179.449997,170.300003,174.869995,174.869995,7894700
2022-07-01,176.490005,180.100006,174.270004,179.949997,179.949997,5201600
2022-07-05,176.279999,185.919998,172.679993,185.880005,185.880005,7334300
2022-07-06,185.199997,186.220001,180.820007,184.059998,184.059998,5753400
2022-07-07,184.270004,190.210007,183.500000,189.270004,189.270004,6334500
2022-07-08,186.020004,189.910004,182.750000,186.979996,186.979996,5835700
2022-07-11,184.729996,184.990005,176.889999,177.339996,177.339996,6038800
2022-07-12,177.330002,179.779999,173.419998,174.449997,174.449997,6845300
2022-07-13,170.500000,179.179993,169.699997,176.559998,176.559998,12734400
2022-07-14,175.559998,177.520004,171.820007,174.779999,174.779999,9039500
2022-07-15,175.580002,189.220001,174.559998,189.110001,189.110001,16319100
2022-07-18,192.500000,199.669998,189.800003,190.919998,190.919998,16322800
2022-07-19,193.020004,201.970001,188.399994,201.630005,201.630005,28178700
2022-07-20,208.169998,216.970001,200.100006,216.440002,216.440002,53920300
2022-07-21,214.300003,224.320007,211.500000,223.880005,223.880005,23430100
2022-07-22,222.380005,229.350006,218.440002,220.440002,220.440002,17805500
2022-07-25,221.309998,225.229996,216.350006,218.509995,218.509995,10935200
2022-07-26,216.660004,219.389999,211.639999,213.910004,213.910004,9508500
2022-07-27,216.479996,227.779999,214.580002,226.750000,226.750000,10508400
2022-07-28,224.600006,228.100006,219.669998,226.020004,226.020004,8972700
2022-07-29,223.289993,230.750000,222.399994,224.899994,224.899994,9064900
2022-08-01,223.100006,228.389999,221.000000,226.210007,226.210007,5525000
2022-08-02,222.759995,228.199997,220.880005,221.419998,221.419998,6361300
2022-08-03,224.789993,228.100006,222.419998,226.729996,226.729996,6400700
2022-08-04,227.679993,232.070007,225.050003,229.910004,229.910004,7142700
2022-08-05,225.300003,228.619995,222.869995,226.779999,226.779999,5539700
